track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
6GomT970rCOkKAyyrwJeZi,Move Your Body,"['Öwnboss', 'Sevek']",72,Move Your Body,spotify:track:6GomT970rCOkKAyyrwJeZi,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,audio_features,6GomT970rCOkKAyyrwJeZi,https://api.spotify.com/v1/tracks/6GomT970rCOkKAyyrwJeZi,https://api.spotify.com/v1/audio-analysis/6GomT970rCOkKAyyrwJeZi,157445,4
2eXBjkt4NlEI9430egVp1W,Move Your Body - RAIZHELL Remix,"['Öwnboss', 'Sevek', 'RAIZHELL']",57,Move Your Body (RAIZHELL Remix),spotify:track:2eXBjkt4NlEI9430egVp1W,0.768,0.935,6,-3.171,0,0.0391,0.00432,0.0104,0.111,0.355,125.011,audio_features,2eXBjkt4NlEI9430egVp1W,https://api.spotify.com/v1/tracks/2eXBjkt4NlEI9430egVp1W,https://api.spotify.com/v1/audio-analysis/2eXBjkt4NlEI9430egVp1W,152280,4
6FgthnS6GYgLuELf7uRdDz,Move Your Body - Hedex Remix,"['Öwnboss', 'Sevek', 'Hedex']",55,Move Your Body (Hedex Remix),spotify:track:6FgthnS6GYgLuELf7uRdDz,0.675,0.894,10,-1.088,1,0.0526,0.158,0.00131,0.112,0.404,174.973,audio_features,6FgthnS6GYgLuELf7uRdDz,https://api.spotify.com/v1/tracks/6FgthnS6GYgLuELf7uRdDz,https://api.spotify.com/v1/audio-analysis/6FgthnS6GYgLuELf7uRdDz,200239,4
1HwbMf4EI01RVOqa8URjjQ,Close To Me,"['Liu', 'Sevek']",48,Close To Me,spotify:track:1HwbMf4EI01RVOqa8URjjQ,0.869,0.595,2,-7.716,1,0.0436,0.0292,4.04e-06,0.0885,0.615,126.029,audio_features,1HwbMf4EI01RVOqa8URjjQ,https://api.spotify.com/v1/tracks/1HwbMf4EI01RVOqa8URjjQ,https://api.spotify.com/v1/audio-analysis/1HwbMf4EI01RVOqa8URjjQ,147619,4
6fKNqD073GoAQwpY7xyWVK,Move Your Body - Tiësto Edit,"['Öwnboss', 'Sevek', 'Tiësto']",48,Move Your Body (Tiësto Edit),spotify:track:6fKNqD073GoAQwpY7xyWVK,0.792,0.702,2,-7.362,0,0.0476,0.0655,1.71e-06,0.101,0.272,125.179,audio_features,6fKNqD073GoAQwpY7xyWVK,https://api.spotify.com/v1/tracks/6fKNqD073GoAQwpY7xyWVK,https://api.spotify.com/v1/audio-analysis/6fKNqD073GoAQwpY7xyWVK,140160,4
4RmjlmdNRXdSZs9cYiqcBS,Kikada,['Sevek'],47,Kikada,spotify:track:4RmjlmdNRXdSZs9cYiqcBS,0.631,0.804,1,-7.75,0,0.0344,0.00342,0.131,0.209,0.328,129.021,audio_features,4RmjlmdNRXdSZs9cYiqcBS,https://api.spotify.com/v1/tracks/4RmjlmdNRXdSZs9cYiqcBS,https://api.spotify.com/v1/audio-analysis/4RmjlmdNRXdSZs9cYiqcBS,183473,3
2sB805guzcnXiM2iKHTmao,Move Your Body - Restricted Remix,"['Öwnboss', 'Sevek', 'Restricted']",44,Move Your Body (Restricted Remix),spotify:track:2sB805guzcnXiM2iKHTmao,0.717,0.745,7,-8.49,1,0.0433,0.0251,0.0478,0.166,0.115,128.014,audio_features,2sB805guzcnXiM2iKHTmao,https://api.spotify.com/v1/tracks/2sB805guzcnXiM2iKHTmao,https://api.spotify.com/v1/audio-analysis/2sB805guzcnXiM2iKHTmao,176250,4
61JaHYd8nsdvB3srjgGZtM,Same Man,"['Yves V', 'Sevek']",41,Same Man,spotify:track:61JaHYd8nsdvB3srjgGZtM,0.67,0.946,1,-6.361,1,0.074,0.00193,0.463,0.384,0.0792,125.991,audio_features,61JaHYd8nsdvB3srjgGZtM,https://api.spotify.com/v1/tracks/61JaHYd8nsdvB3srjgGZtM,https://api.spotify.com/v1/audio-analysis/61JaHYd8nsdvB3srjgGZtM,152500,4
4IC1c5WgaeW1k3kAB7VMTH,Bang Bang,"['Sevek', 'Jake Tarry']",39,Bang Bang,spotify:track:4IC1c5WgaeW1k3kAB7VMTH,0.639,0.8,5,-6.737,0,0.103,0.0589,0.0643,0.164,0.357,125.026,audio_features,4IC1c5WgaeW1k3kAB7VMTH,https://api.spotify.com/v1/tracks/4IC1c5WgaeW1k3kAB7VMTH,https://api.spotify.com/v1/audio-analysis/4IC1c5WgaeW1k3kAB7VMTH,144677,4
4uqIHnVCPKLCrvn1w8pIV1,Move Your Body - le Shuuk & TESFY Remix,"['Öwnboss', 'Sevek', 'le Shuuk', 'TESFY']",38,Move Your Body (le Shuuk & TESFY Remix),spotify:track:4uqIHnVCPKLCrvn1w8pIV1,0.597,0.994,2,-4.906,0,0.0764,0.0444,0.000976,0.394,0.155,150.091,audio_features,4uqIHnVCPKLCrvn1w8pIV1,https://api.spotify.com/v1/tracks/4uqIHnVCPKLCrvn1w8pIV1,https://api.spotify.com/v1/audio-analysis/4uqIHnVCPKLCrvn1w8pIV1,154600,4
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","['Tyler, The Creator', 'Teezo Touchdown']",86,CHROMAKOPIA,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,0.373,0.818,3,-3.19,0,0.102,0.36,0.0,0.434,0.361,97.571,audio_features,0VaeksJaXy5R1nvcTMh3Xk,https://api.spotify.com/v1/tracks/0VaeksJaXy5R1nvcTMh3Xk,https://api.spotify.com/v1/audio-analysis/0VaeksJaXy5R1nvcTMh3Xk,253834,4
3KCNiDi9Pza6ZD8FggNoaw,MODERN JAM (feat. Teezo Touchdown),"['Travis Scott', 'Teezo Touchdown']",69,UTOPIA,spotify:track:3KCNiDi9Pza6ZD8FggNoaw,0.517,0.539,9,-6.474,0,0.038,0.000564,1.4e-05,0.537,0.531,108.984,audio_features,3KCNiDi9Pza6ZD8FggNoaw,https://api.spotify.com/v1/tracks/3KCNiDi9Pza6ZD8FggNoaw,https://api.spotify.com/v1/audio-analysis/3KCNiDi9Pza6ZD8FggNoaw,255413,4
2AXyDKTC0kFvSiQPgje4ql,BACKSTREETS (FEAT. TEEZO TOUCHDOWN),"['Don Toliver', 'Teezo Touchdown']",60,HARDSTONE PSYCHO,spotify:track:2AXyDKTC0kFvSiQPgje4ql,0.748,0.572,9,-5.343,1,0.0505,0.224,0.0,0.173,0.693,130.018,audio_features,2AXyDKTC0kFvSiQPgje4ql,https://api.spotify.com/v1/tracks/2AXyDKTC0kFvSiQPgje4ql,https://api.spotify.com/v1/audio-analysis/2AXyDKTC0kFvSiQPgje4ql,197667,4
13HsOwrwTA5HgLuoaDHncP,RUNITUP (feat. Teezo Touchdown),"['Tyler, The Creator', 'Teezo Touchdown']",62,CALL ME IF YOU GET LOST,spotify:track:13HsOwrwTA5HgLuoaDHncP,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,audio_features,13HsOwrwTA5HgLuoaDHncP,https://api.spotify.com/v1/tracks/13HsOwrwTA5HgLuoaDHncP,https://api.spotify.com/v1/audio-analysis/13HsOwrwTA5HgLuoaDHncP,229565,4
0Mrnt1YqVuW2bqmwu4VxDt,Amen (feat. Teezo Touchdown),"['Drake', 'Teezo Touchdown']",59,For All The Dogs,spotify:track:0Mrnt1YqVuW2bqmwu4VxDt,0.646,0.605,0,-7.59,1,0.188,0.0636,0.0,0.253,0.309,90.156,audio_features,0Mrnt1YqVuW2bqmwu4VxDt,https://api.spotify.com/v1/tracks/0Mrnt1YqVuW2bqmwu4VxDt,https://api.spotify.com/v1/audio-analysis/0Mrnt1YqVuW2bqmwu4VxDt,141213,3
0FdW7MEbDKdz8v5TXqcFkG,MASC (feat. Teezo Touchdown),"['Doja Cat', 'Teezo Touchdown']",54,Scarlet 2 CLAUDE,spotify:track:0FdW7MEbDKdz8v5TXqcFkG,0.633,0.474,9,-7.654,1,0.0311,0.452,3.25e-06,0.157,0.376,144.047,audio_features,0FdW7MEbDKdz8v5TXqcFkG,https://api.spotify.com/v1/tracks/0FdW7MEbDKdz8v5TXqcFkG,https://api.spotify.com/v1/audio-analysis/0FdW7MEbDKdz8v5TXqcFkG,205933,4
5ugcpEprRXs0HnZ1iMFXed,Luckily I’m Having (feat. Teezo Touchdown),"['Don Toliver', 'Teezo Touchdown']",53,Love Sick (Deluxe),spotify:track:5ugcpEprRXs0HnZ1iMFXed,0.778,0.595,10,-3.671,1,0.0829,0.269,3.2e-06,0.314,0.533,144.007,audio_features,5ugcpEprRXs0HnZ1iMFXed,https://api.spotify.com/v1/tracks/5ugcpEprRXs0HnZ1iMFXed,https://api.spotify.com/v1/audio-analysis/5ugcpEprRXs0HnZ1iMFXed,194453,4
5ta1fZrCY7b98YNJqNN3H8,Third Coast,['Teezo Touchdown'],53,How Do You Sleep At Night? With You,spotify:track:5ta1fZrCY7b98YNJqNN3H8,0.493,0.607,1,-6.861,1,0.13,0.176,0.0,0.0714,0.439,94.974,audio_features,5ta1fZrCY7b98YNJqNN3H8,https://api.spotify.com/v1/tracks/5ta1fZrCY7b98YNJqNN3H8,https://api.spotify.com/v1/audio-analysis/5ta1fZrCY7b98YNJqNN3H8,156920,4
6aOaD4kexUZLvOltxQY4ph,None of Your Business (from Despicable Me 4),['Teezo Touchdown'],51,None of Your Business (from Despicable Me 4),spotify:track:6aOaD4kexUZLvOltxQY4ph,0.476,0.795,5,-3.79,0,0.0536,0.00293,1.08e-05,0.043,0.696,102.506,audio_features,6aOaD4kexUZLvOltxQY4ph,https://api.spotify.com/v1/tracks/6aOaD4kexUZLvOltxQY4ph,https://api.spotify.com/v1/audio-analysis/6aOaD4kexUZLvOltxQY4ph,155302,3
2X3noddA1Gi8OmJVRP4eYC,Sweet (feat. Fousheé),"['Teezo Touchdown', 'Fousheé']",48,How Do You Sleep At Night?,spotify:track:2X3noddA1Gi8OmJVRP4eYC,0.745,0.574,5,-7.217,1,0.0565,0.178,1.36e-05,0.0781,0.888,91.973,audio_features,2X3noddA1Gi8OmJVRP4eYC,https://api.spotify.com/v1/tracks/2X3noddA1Gi8OmJVRP4eYC,https://api.spotify.com/v1/audio-analysis/2X3noddA1Gi8OmJVRP4eYC,132787,4
3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,"['Twista', 'Kanye West', 'Jamie Foxx']",70,The College Dropout,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,0.559,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,audio_features,3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/tracks/3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/audio-analysis/3A4cpTBPaIQdtPFb5JxtaX,316053,4
08uGhvS5MfBk7crUCpnjva,Blame It,"['Jamie Foxx', 'T-Pain']",63,Intuition,spotify:track:08uGhvS5MfBk7crUCpnjva,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747,4
7Ld6hA2qsLEXPn39FfuHwb,Fly Love,['Jamie Foxx'],59,Rio: Music From The Motion Picture,spotify:track:7Ld6hA2qsLEXPn39FfuHwb,0.596,0.287,7,-12.618,1,0.0335,0.791,4.44e-05,0.0865,0.349,115.209,audio_features,7Ld6hA2qsLEXPn39FfuHwb,https://api.spotify.com/v1/tracks/7Ld6hA2qsLEXPn39FfuHwb,https://api.spotify.com/v1/audio-analysis/7Ld6hA2qsLEXPn39FfuHwb,159000,4
0BxhafwvN6GXIyyvi27A0I,Hot Wings (I Wanna Party),"['will.i.am', 'Jamie Foxx', 'Anne Hathaway']",62,Rio: Music From The Motion Picture,spotify:track:0BxhafwvN6GXIyyvi27A0I,0.739,0.686,6,-6.386,0,0.0438,0.00507,7.02e-06,0.0452,0.68,129.916,audio_features,0BxhafwvN6GXIyyvi27A0I,https://api.spotify.com/v1/tracks/0BxhafwvN6GXIyyvi27A0I,https://api.spotify.com/v1/audio-analysis/0BxhafwvN6GXIyyvi27A0I,136693,4
3aLbDGVIbZHUDjQXjfrvBP,The City's Yours,"['Jamie Foxx', 'Quvenzhané Wallis']",60,Annie (Original Motion Picture Soundtrack),spotify:track:3aLbDGVIbZHUDjQXjfrvBP,0.532,0.807,1,-4.281,1,0.0527,0.083,0.0,0.123,0.335,166.925,audio_features,3aLbDGVIbZHUDjQXjfrvBP,https://api.spotify.com/v1/tracks/3aLbDGVIbZHUDjQXjfrvBP,https://api.spotify.com/v1/audio-analysis/3aLbDGVIbZHUDjQXjfrvBP,192133,4
3qytQlsWcXeVQ2gR2mx8VI,Real In Rio,"['Jesse Eisenberg', 'Jamie Foxx', 'Anne Hathaway', 'George Lopez', 'will.i.am', 'The Rio Singers']",51,Rio: Music From The Motion Picture,spotify:track:3qytQlsWcXeVQ2gR2mx8VI,0.525,0.718,11,-9.065,0,0.363,0.198,0.0,0.298,0.415,141.558,audio_features,3qytQlsWcXeVQ2gR2mx8VI,https://api.spotify.com/v1/tracks/3qytQlsWcXeVQ2gR2mx8VI,https://api.spotify.com/v1/audio-analysis/3qytQlsWcXeVQ2gR2mx8VI,227947,4
3UNrtRxBBlWE70SjxnOo02,Unpredictable (feat. Ludacris) - Main,"['Jamie Foxx', 'Ludacris']",50,Unpredictable,spotify:track:3UNrtRxBBlWE70SjxnOo02,0.734,0.599,9,-8.462,1,0.197,0.206,0.0,0.0555,0.772,145.185,audio_features,3UNrtRxBBlWE70SjxnOo02,https://api.spotify.com/v1/tracks/3UNrtRxBBlWE70SjxnOo02,https://api.spotify.com/v1/audio-analysis/3UNrtRxBBlWE70SjxnOo02,219867,4
0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type (feat. Drake),"['Jamie Foxx', 'Drake']",50,Best Night Of My Life,spotify:track:0hRPRbA2B1CYmGNhWhFjwF,0.593,0.393,1,-11.736,1,0.0827,0.394,3.24e-06,0.11,0.193,136.866,audio_features,0hRPRbA2B1CYmGNhWhFjwF,https://api.spotify.com/v1/tracks/0hRPRbA2B1CYmGNhWhFjwF,https://api.spotify.com/v1/audio-analysis/0hRPRbA2B1CYmGNhWhFjwF,269533,4
3qKcYeDYspDlugWNQikTBI,I Don't Need Anything But You (2014 Film Version),"['Jamie Foxx', 'Quvenzhané Wallis', 'Rose Byrne']",50,Annie (Original Motion Picture Soundtrack),spotify:track:3qKcYeDYspDlugWNQikTBI,0.663,0.785,10,-5.002,1,0.0342,0.0156,0.000108,0.446,0.611,98.815,audio_features,3qKcYeDYspDlugWNQikTBI,https://api.spotify.com/v1/tracks/3qKcYeDYspDlugWNQikTBI,https://api.spotify.com/v1/audio-analysis/3qKcYeDYspDlugWNQikTBI,145040,4
0JQ0F7iBZ3rIZaY9PTlBpT,Dearly Beloved (feat. Jamie Foxx),"['Wale', 'Jamie Foxx']",46,Folarin II,spotify:track:0JQ0F7iBZ3rIZaY9PTlBpT,0.687,0.619,0,-5.829,1,0.0498,0.946,0.0,0.248,0.656,118.101,audio_features,0JQ0F7iBZ3rIZaY9PTlBpT,https://api.spotify.com/v1/tracks/0JQ0F7iBZ3rIZaY9PTlBpT,https://api.spotify.com/v1/audio-analysis/0JQ0F7iBZ3rIZaY9PTlBpT,109000,4
5omIW7YOPhA6CULhkdz6jE,Paradiso Artificiale (feat. Baby Gang & Kid Yugi),"['Tedua', 'Baby Gang', 'Kid Yugi']",68,La Divina Commedia,spotify:track:5omIW7YOPhA6CULhkdz6jE,0.548,0.751,10,-6.992,0,0.186,0.275,0.0,0.232,0.593,104.361,audio_features,5omIW7YOPhA6CULhkdz6jE,https://api.spotify.com/v1/tracks/5omIW7YOPhA6CULhkdz6jE,https://api.spotify.com/v1/audio-analysis/5omIW7YOPhA6CULhkdz6jE,162412,4
3n348I4uE5GZ3tprVdqzPO,Casablanca (feat. Morad),"['Baby Gang', 'Bobo', 'Morad']",68,DELINQUENTE,spotify:track:3n348I4uE5GZ3tprVdqzPO,0.7,0.442,7,-11.873,1,0.0557,0.232,1.86e-05,0.311,0.454,120.017,audio_features,3n348I4uE5GZ3tprVdqzPO,https://api.spotify.com/v1/tracks/3n348I4uE5GZ3tprVdqzPO,https://api.spotify.com/v1/audio-analysis/3n348I4uE5GZ3tprVdqzPO,274250,4
6bgI3JZPDLm6gDE75utatQ,Mentalité,['Baby Gang'],67,EP2,spotify:track:6bgI3JZPDLm6gDE75utatQ,0.747,0.518,5,-8.103,0,0.355,0.698,0.000126,0.109,0.574,129.341,audio_features,6bgI3JZPDLm6gDE75utatQ,https://api.spotify.com/v1/tracks/6bgI3JZPDLm6gDE75utatQ,https://api.spotify.com/v1/audio-analysis/6bgI3JZPDLm6gDE75utatQ,217104,5
00URgxWgyVoybGLhhmKr7g,Tu Me Quieres - Prod. by Higashi x Roberto Ferrante,"['Baby Gang', 'Omega', 'Higashi', 'Roberto Ferrante']",67,Tu Me Quieres,spotify:track:00URgxWgyVoybGLhhmKr7g,0.774,0.698,11,-9.516,0,0.0594,0.0146,0.0,0.0963,0.929,112.021,audio_features,00URgxWgyVoybGLhhmKr7g,https://api.spotify.com/v1/tracks/00URgxWgyVoybGLhhmKr7g,https://api.spotify.com/v1/audio-analysis/00URgxWgyVoybGLhhmKr7g,214286,4
6bN41HjY008ggroMFxNLaa,Calcolatrici,"['Sfera Ebbasta', 'Geolier', 'Simba La Rue', 'Baby Gang']",66,X2VR,spotify:track:6bN41HjY008ggroMFxNLaa,0.515,0.528,3,-8.329,0,0.46,0.368,0.0,0.0966,0.544,172.31,audio_features,6bN41HjY008ggroMFxNLaa,https://api.spotify.com/v1/tracks/6bN41HjY008ggroMFxNLaa,https://api.spotify.com/v1/audio-analysis/6bN41HjY008ggroMFxNLaa,205525,4
7drdP9n1QfwYFlAjMbix5i,GHETTO (feat. Baby Gang),"['Simba La Rue', 'Baby Gang', 'Higashi']",65,ESCI DAL TUNNEL,spotify:track:7drdP9n1QfwYFlAjMbix5i,0.838,0.692,1,-7.099,1,0.427,0.0312,0.0,0.0478,0.649,108.987,audio_features,7drdP9n1QfwYFlAjMbix5i,https://api.spotify.com/v1/tracks/7drdP9n1QfwYFlAjMbix5i,https://api.spotify.com/v1/audio-analysis/7drdP9n1QfwYFlAjMbix5i,151927,4
4f5TKGvkD4TkTjr61GKNAG,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)","['Central Cee', 'Rondodasosa', 'Freeze corleone', 'Baby Gang', 'A2 Anti', 'Morad', 'Beny Jr', 'ASHE 22']",64,23,spotify:track:4f5TKGvkD4TkTjr61GKNAG,0.741,0.735,10,-6.511,0,0.299,0.22,0.0,0.185,0.737,144.024,audio_features,4f5TKGvkD4TkTjr61GKNAG,https://api.spotify.com/v1/tracks/4f5TKGvkD4TkTjr61GKNAG,https://api.spotify.com/v1/audio-analysis/4f5TKGvkD4TkTjr61GKNAG,243776,4
5r9wBfbbK4JcZUEAGFg6su,"Sola (feat. Lazza, Tedua)","['Baby Gang', 'Higashi', 'Lazza', 'Tedua']",64,L'Angelo del Male,spotify:track:5r9wBfbbK4JcZUEAGFg6su,0.805,0.721,0,-4.96,0,0.0515,0.146,0.0,0.162,0.772,110.065,audio_features,5r9wBfbbK4JcZUEAGFg6su,https://api.spotify.com/v1/tracks/5r9wBfbbK4JcZUEAGFg6su,https://api.spotify.com/v1/audio-analysis/5r9wBfbbK4JcZUEAGFg6su,186000,4
1ItU1iY6Dbrlikq2WGzzLN,"Adrenalina (feat. BLANCO, Marracash)","['Baby Gang', 'BLANCO', 'Marracash']",59,L'Angelo del Male,spotify:track:1ItU1iY6Dbrlikq2WGzzLN,0.713,0.766,9,-4.417,0,0.185,0.184,0.0,0.0749,0.485,129.991,audio_features,1ItU1iY6Dbrlikq2WGzzLN,https://api.spotify.com/v1/tracks/1ItU1iY6Dbrlikq2WGzzLN,https://api.spotify.com/v1/audio-analysis/1ItU1iY6Dbrlikq2WGzzLN,166154,4
0r8Pe1yr2aw04IXFP00sC5,Mocro Mafia (feat. Maes),"['Baby Gang', 'Maes']",61,INNOCENTE (Deluxe Edition),spotify:track:0r8Pe1yr2aw04IXFP00sC5,0.792,0.757,7,-4.966,0,0.279,0.146,0.0,0.0899,0.549,100.148,audio_features,0r8Pe1yr2aw04IXFP00sC5,https://api.spotify.com/v1/tracks/0r8Pe1yr2aw04IXFP00sC5,https://api.spotify.com/v1/audio-analysis/0r8Pe1yr2aw04IXFP00sC5,194250,4
2olVm1lHicpveMAo4AUDRB,The Power Of Love,['Huey Lewis & The News'],73,Greatest Hits: Huey Lewis And The News,spotify:track:2olVm1lHicpveMAo4AUDRB,0.768,0.828,5,-5.109,1,0.0313,0.0964,2.85e-05,0.097,0.961,118.777,audio_features,2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/tracks/2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/audio-analysis/2olVm1lHicpveMAo4AUDRB,234333,4
648BMGrt98kUbLo24A4vgj,Hip To Be Square,['Huey Lewis & The News'],61,Fore!,spotify:track:648BMGrt98kUbLo24A4vgj,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000356,0.139,0.963,140.873,audio_features,648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/tracks/648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/audio-analysis/648BMGrt98kUbLo24A4vgj,245467,4
2cFl7utlqyZjCXN1G5nRvA,Stuck With You,['Huey Lewis & The News'],61,Fore!,spotify:track:2cFl7utlqyZjCXN1G5nRvA,0.704,0.544,4,-11.402,0,0.026,0.0873,1.58e-05,0.041,0.627,120.717,audio_features,2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/tracks/2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/audio-analysis/2cFl7utlqyZjCXN1G5nRvA,269573,4
2pAdtQuiEVGr7nOXGiv7t4,If This Is It,['Huey Lewis & The News'],57,Sports,spotify:track:2pAdtQuiEVGr7nOXGiv7t4,0.349,0.667,7,-7.407,1,0.0329,0.208,1.5e-06,0.317,0.84,147.414,audio_features,2pAdtQuiEVGr7nOXGiv7t4,https://api.spotify.com/v1/tracks/2pAdtQuiEVGr7nOXGiv7t4,https://api.spotify.com/v1/audio-analysis/2pAdtQuiEVGr7nOXGiv7t4,233160,3
43LjRHyyetSWnPpW7CWThG,Do You Believe In Love,['Huey Lewis & The News'],56,Picture This,spotify:track:43LjRHyyetSWnPpW7CWThG,0.547,0.636,11,-10.948,1,0.0314,0.0582,0.0,0.249,0.817,114.054,audio_features,43LjRHyyetSWnPpW7CWThG,https://api.spotify.com/v1/tracks/43LjRHyyetSWnPpW7CWThG,https://api.spotify.com/v1/audio-analysis/43LjRHyyetSWnPpW7CWThG,209000,4
3pecdrUzTZjaqrw6iCLTvd,Heart And Soul,['Huey Lewis & The News'],55,Sports,spotify:track:3pecdrUzTZjaqrw6iCLTvd,0.66,0.805,2,-8.01,1,0.0324,0.00327,1.43e-05,0.0986,0.944,122.039,audio_features,3pecdrUzTZjaqrw6iCLTvd,https://api.spotify.com/v1/tracks/3pecdrUzTZjaqrw6iCLTvd,https://api.spotify.com/v1/audio-analysis/3pecdrUzTZjaqrw6iCLTvd,253253,4
1lr7QGyV5RohlODzAqnuZA,Back In Time,['Huey Lewis & The News'],52,Greatest Hits: Huey Lewis And The News,spotify:track:1lr7QGyV5RohlODzAqnuZA,0.759,0.835,7,-5.454,1,0.04,0.0311,0.0103,0.0712,0.836,120.045,audio_features,1lr7QGyV5RohlODzAqnuZA,https://api.spotify.com/v1/tracks/1lr7QGyV5RohlODzAqnuZA,https://api.spotify.com/v1/audio-analysis/1lr7QGyV5RohlODzAqnuZA,258867,4
0mZNKyrUmsrlDRoYHWsyMu,I Want A New Drug,['Huey Lewis & The News'],52,Greatest Hits: Huey Lewis And The News,spotify:track:0mZNKyrUmsrlDRoYHWsyMu,0.672,0.898,2,-4.92,1,0.054,0.0786,6.4e-06,0.389,0.779,110.289,audio_features,0mZNKyrUmsrlDRoYHWsyMu,https://api.spotify.com/v1/tracks/0mZNKyrUmsrlDRoYHWsyMu,https://api.spotify.com/v1/audio-analysis/0mZNKyrUmsrlDRoYHWsyMu,211840,4
0o4e5Tt4vorx2012FrGIjV,The Heart Of Rock And Roll,['Huey Lewis & The News'],49,Sports,spotify:track:0o4e5Tt4vorx2012FrGIjV,0.594,0.757,10,-8.82,1,0.0379,0.0318,0.000106,0.222,0.956,143.297,audio_features,0o4e5Tt4vorx2012FrGIjV,https://api.spotify.com/v1/tracks/0o4e5Tt4vorx2012FrGIjV,https://api.spotify.com/v1/audio-analysis/0o4e5Tt4vorx2012FrGIjV,304920,4
4c6KvhVNtJSCgNV6HfFhln,Doing It All For My Baby,['Huey Lewis & The News'],45,Fore!,spotify:track:4c6KvhVNtJSCgNV6HfFhln,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.68,audio_features,4c6KvhVNtJSCgNV6HfFhln,https://api.spotify.com/v1/tracks/4c6KvhVNtJSCgNV6HfFhln,https://api.spotify.com/v1/audio-analysis/4c6KvhVNtJSCgNV6HfFhln,219867,4
4GewRLEiI4BDTQsoH8BRVV,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,"['Eiffel 65', 'Gabry Ponte']",73,Europop,spotify:track:4GewRLEiI4BDTQsoH8BRVV,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,4GewRLEiI4BDTQsoH8BRVV,https://api.spotify.com/v1/tracks/4GewRLEiI4BDTQsoH8BRVV,https://api.spotify.com/v1/audio-analysis/4GewRLEiI4BDTQsoH8BRVV,283748,4
7lMIJ4EFWRVoAIPDpeGyM3,Blue (Da Ba Dee) - Gabry Ponte Video Edit,"['Eiffel 65', 'Gabry Ponte']",63,Blue (Da Ba Dee),spotify:track:7lMIJ4EFWRVoAIPDpeGyM3,0.829,0.965,7,-11.498,0,0.0598,0.227,0.000122,0.466,0.729,127.999,audio_features,7lMIJ4EFWRVoAIPDpeGyM3,https://api.spotify.com/v1/tracks/7lMIJ4EFWRVoAIPDpeGyM3,https://api.spotify.com/v1/audio-analysis/7lMIJ4EFWRVoAIPDpeGyM3,219618,4
6wPqK0huNYjdSQ5wqRCLvO,Move Your Body - Gabry Ponte Original Radio Edit,"['Eiffel 65', 'Gabry Ponte']",55,Europop,spotify:track:6wPqK0huNYjdSQ5wqRCLvO,0.745,0.958,7,-9.664,1,0.0287,0.0813,0.324,0.533,0.96,129.962,audio_features,6wPqK0huNYjdSQ5wqRCLvO,https://api.spotify.com/v1/tracks/6wPqK0huNYjdSQ5wqRCLvO,https://api.spotify.com/v1/audio-analysis/6wPqK0huNYjdSQ5wqRCLvO,268864,4
0HdAykYgtuN4jMw2cPYuWX,Heaven,"['Boomdabash', 'Eiffel 65']",45,Venduti,spotify:track:0HdAykYgtuN4jMw2cPYuWX,0.745,0.776,0,-6.191,0,0.0616,0.0254,0.0,0.293,0.692,105.06,audio_features,0HdAykYgtuN4jMw2cPYuWX,https://api.spotify.com/v1/tracks/0HdAykYgtuN4jMw2cPYuWX,https://api.spotify.com/v1/audio-analysis/0HdAykYgtuN4jMw2cPYuWX,168000,4
